ID,Udzial,Adres,Miasto,Metraz,Pokoje,Pietro,Cena,Data_transakcji
126102_9.0041.683/7.1_BUD.30_LOK,1/1,Eliasza Radzikowskiego 98,Kraków,65.0 m²,2,5,969 071 zł,20.08.2025
126102_9.0040.612/2.1_BUD.25_LOK,1/1,Wizjonerów 8,Kraków,69.2 m²,4,1,1 148 760 zł,20.08.2025
126102_9.0040.607/10.1_BUD.4_LOK,1/1,Wizjonerów 6,Kraków,62.7 m²,3,2,920 000 zł,20.08.2025
126102_9.0029.558/18.1_BUD.1027_LOK,1/1,Papierni Prądnickich 73,Kraków,76.3 m²,4,3,1 099 524 zł,20.08.2025
126102_9.0029.558/18.1_BUD.17_LOK,1/1,Papierni Prądnickich 71,Kraków,65.5 m²,4,4,909 294 zł,20.08.2025
126102_9.0029.558/18.1_BUD.1042_LOK,1/1,Papierni Prądnickich 75,Kraków,38.5 m²,2,2,664 418 zł,20.08.2025
126102_9.0029.558/18.1_BUD.1067_LOK,1/1,Papierni Prądnickich 75,Kraków,36.6 m²,2,4,590 460 zł,20.08.2025
126102_9.0031.214/9.1_BUD.30_LOK,1/1,Piaszczysta 33,Kraków,73.4 m²,4,3,1 097 463 zł,20.08.2025
126105_9.0022.436.3_BUD.28_LOK,1/1,Dominikanów 28,Kraków,47.1 m²,3,3,895 000 zł,20.08.2025
126102_9.0034.1155.1_BUD.26_LOK,1/1,Stawowa 160,Kraków,54.6 m²,3,2,867 466 zł,20.08.2025
226201_1.0011.3320_BUD.1_LOK,1/1,Kormorana 90,Gdynia,123.8 m²,0,1,870 000 zł,20.08.2025
226201_1.0019.3463_BUD.75_LOK,1/1,Strzelców 4,Gdynia,47.5 m²,0,1,672 114 zł,20.08.2025
226101_1.0022.27_BUD.13_LOK,1/1,Aleja gen. Józefa Hallera 234,Gdańsk,56.6 m²,0,2,1 224 385 zł,20.08.2025
226101_1.0022.27_BUD.22_LOK,1/1,Aleja gen. Józefa Hallera 234,Gdańsk,44.8 m²,0,3,1 024 682 zł,20.08.2025
226201_1.0014.2229_BUD.38_LOK,1/1,Zbigniewa Kupca 3,Gdynia,42.3 m²,0,4,536 732 zł,20.08.2025
226201_1.0014.2229_BUD.62_LOK,1/1,Zbigniewa Kupca 3,Gdynia,42.3 m²,0,6,560 326 zł,20.08.2025
226201_1.0014.2229_BUD.24_LOK,1/1,Zbigniewa Kupca 3,Gdynia,74.7 m²,0,3,851 838 zł,19.08.2025
226201_1.0011.3326_BUD.1_LOK,1/1,Kormorana 86,Gdynia,135.8 m²,0,1,915 000 zł,19.08.2025
226201_1.0014.2229_BUD.47_LOK,1/1,Zbigniewa Kupca 3,Gdynia,65.4 m²,0,5,720 853 zł,19.08.2025
226201_1.0014.2229_BUD.59_LOK,1/1,Zbigniewa Kupca 3,Gdynia,65.6 m²,0,6,771 079 zł,19.08.2025
226201_1.0019.3462_BUD.44_LOK,1/1,Strzelców 6,Gdynia,65.5 m²,0,1,752 694 zł,19.08.2025
226201_1.0014.2229_BUD.2_LOK,1/1,Zbigniewa Kupca 3,Gdynia,75.6 m²,0,1,745 313 zł,19.08.2025
226201_1.0014.2229_BUD.46_LOK,1/1,Zbigniewa Kupca 3,Gdynia,42.1 m²,0,5,527 032 zł,19.08.2025
226201_1.0014.2229_BUD.9_LOK,1/1,Zbigniewa Kupca 3,Gdynia,44.6 m²,0,2,465 086 zł,19.08.2025
226201_1.0014.2229_BUD.10_LOK,1/1,Zbigniewa Kupca 3,Gdynia,42.1 m²,0,2,446 850 zł,19.08.2025
206201_1.0001.6777_BUD.18_LOK,1/1,Leopolda Staffa 6A,Łomża,38.4 m²,2,2,324 694 zł,19.08.2025
246901_1.0002.AR_54.13/1.1_BUD.49_LOK,4,ul. Przemysłowa 1,Katowice,26.9 m²,1,5,339 192 zł,19.08.2025
246901_1.0018.AR_18.44/19.1_BUD.14_LOK,4,ul. Zawiszy Czarnego 14A,Katowice,81.5 m²,4,2,749 000 zł,19.08.2025
246901_1.0003.AR_46.20/12.1_BUD.69_LOK,4,ul. Braci Mniejszych 5A,Katowice,28.6 m²,1,4,415 000 zł,19.08.2025
246901_1.0003.AR_90.15/6.2_BUD.92_LOK,4,ul. Medyków 34,Katowice,36.1 m²,2,8,465 000 zł,19.08.2025
246901_1.0003.AR_103.75/4.2_BUD.3_LOK,4,ul. Michała Gierlotki 2,Katowice,95.4 m²,4,1,648 000 zł,19.08.2025
106102_9.0027.298_BUD.31_LOK,1/1,Nad Sokołówką 11,Łódź,63.4 m²,3,7,606 006 zł,19.08.2025
106102_9.0027.298_BUD.16_LOK,1/1,Nad Sokołówką 11,Łódź,63.4 m²,3,4,628 543 zł,19.08.2025
106102_9.0027.298_BUD.26_LOK,1/1,Nad Sokołówką 11,Łódź,63.4 m²,3,6,638 530 zł,19.08.2025
046301_1.0030.221_BUD.23_LOK,1/1,Henryka Strobanda 5B,Toruń,73.4 m²,4,3,741 643 zł,19.08.2025
046301_1.0030.210_BUD.51_LOK,1/1,Henryka Strobanda 5A,Toruń,42.8 m²,2,1,459 812 zł,19.08.2025
286201_1.0109.189_BUD.124_LOK,1/1,Aleja Marszałka Józefa Piłsudskiego 36,Olsztyn,54.6 m²,3,6,393 008 zł,19.08.2025
066301_1.0004.AR_13.1/153.1_BUD.1_LOK,1/1,kpt. Władysława Raginisa 44,Lublin,92.7 m²,4,1,1 255 000 zł,19.08.2025
126102_9.0041.683/7.1_BUD.2_LOK,1/1,Eliasza Radzikowskiego 98,Kraków,36.1 m²,2,1,524 147 zł,19.08.2025
126104_9.0042.224/2.1_BUD.144_LOK,1/1,Dr. Jana Piltza 40B,Kraków,61.1 m²,3,6,868 587 zł,19.08.2025
126102_9.0029.558/18.1_BUD.37_LOK,1/1,Papierni Prądnickich 71,Kraków,73.0 m²,4,3,996 820 zł,19.08.2025
126102_9.0029.558/18.1_BUD.5_LOK,1/1,Papierni Prądnickich 71,Kraków,34.4 m²,2,2,565 868 zł,19.08.2025
126102_9.0029.558/18.1_BUD.16_LOK,1/1,Papierni Prądnickich 71,Kraków,57.1 m²,3,4,807 147 zł,19.08.2025
126105_9.0017.49/1.1_BUD.11_LOK,1/1,Prochowa 8,Kraków,31.1 m²,2,3,746 114 zł,19.08.2025
126102_9.0004.1018.1_BUD.59_LOK,1/1,Al. Aleja Kijowska 7,Kraków,34.8 m²,1,7,995 000 zł,19.08.2025
126102_9.0030.8/2.1_BUD.28_LOK,1/1,Zygmunta Glogera 32,Kraków,62.2 m²,4,4,925 000 zł,18.08.2025
126104_9.0009.345/1.1_BUD.63_LOK,1/1,Pychowicka 3C,Kraków,30.8 m²,2,3,315 000 zł,18.08.2025
126102_9.0029.558/18.1_BUD.1015_LOK,1/1,Papierni Prądnickich 73,Kraków,38.5 m²,2,4,607 142 zł,18.08.2025
126102_9.0029.558/18.1_BUD.1068_LOK,1/1,Papierni Prądnickich 75,Kraków,66.5 m²,4,4,952 130 zł,18.08.2025
126102_9.0029.558/18.1_BUD.13_LOK,1/1,Papierni Prądnickich 71,Kraków,41.7 m²,3,3,682 816 zł,18.08.2025
126105_9.0022.436.3_BUD.3_LOK,1/1,Dominikanów 28,Kraków,41.1 m²,2,1,595 000 zł,18.08.2025
226201_1.0011.3348_BUD.31_LOK,1/1,Jana Kazimierza 1,Gdynia,43.2 m²,0,4,414 772 zł,18.08.2025
226201_1.0022.2577_BUD.21_LOK,1/1,Bernadowska 2A,Gdynia,57.4 m²,0,3,1 626 858 zł,18.08.2025
226201_1.0025.1307_BUD.24_LOK,1/1,Mikołaja Kopernika 139,Gdynia,83.9 m²,0,2,1 600 000 zł,18.08.2025
226101_1.0022.28_BUD.13_LOK,1/1,Aleja gen. Józefa Hallera 236,Gdańsk,117.6 m²,0,4,2 563 814 zł,18.08.2025
226101_1.0022.28_BUD.12_LOK,1/1,Aleja gen. Józefa Hallera 236,Gdańsk,52.8 m²,0,3,1 193 357 zł,18.08.2025
046301_1.0056.315_BUD.18_LOK,1/1,Lubicka 69,Toruń,48.4 m²,3,3,493 680 zł,18.08.2025
246901_1.0002.AR_54.13/1.1_BUD.10_LOK,4,ul. Przemysłowa 1,Katowice,43.5 m²,2,2,532 600 zł,18.08.2025
246901_1.0002.AR_54.13/1.1_BUD.94_LOK,4,ul. Przemysłowa 1,Katowice,26.7 m²,2,4,320 400 zł,18.08.2025
246901_1.0002.AR_54.13/1.1_BUD.166_LOK,4,ul. Przemysłowa 1,Katowice,47.5 m²,3,5,661 868 zł,18.08.2025
246901_1.0002.AR_29.89/17.1_BUD.118_LOK,4,ul. Nadgórników 14,Katowice,138.7 m²,4,10,2 099 903 zł,18.08.2025
106102_9.0027.298_BUD.25_LOK,1/1,Nad Sokołówką 11,Łódź,63.2 m²,3,6,642 943 zł,18.08.2025
106102_9.0027.297_BUD.7_LOK,1/1,Nad Sokołówką 11A,Łódź,57.0 m²,2,2,506 944 zł,18.08.2025
106102_9.0027.297_BUD.39_LOK,1/1,Nad Sokołówką 11A,Łódź,47.7 m²,2,7,497 166 zł,18.08.2025
106102_9.0027.297_BUD.37_LOK,1/1,Nad Sokołówką 11A,Łódź,92.2 m²,4,7,942 187 zł,18.08.2025
106102_9.0027.297_BUD.11_LOK,1/1,Nad Sokołówką 11A,Łódź,51.5 m²,2,3,523 630 zł,14.08.2025
106102_9.0027.297_BUD.5_LOK,1/1,Nad Sokołówką 11A,Łódź,56.0 m²,2,2,467 034 zł,14.08.2025
066301_1.0002.AR_6.43.1_BUD.8_LOK,1/1,Skibińska 26,Lublin,48.4 m²,3,2,316 000 zł,14.08.2025
246901_1.0002.AR_1.7/4.1_BUD.21_LOK,4,ul. Bytkowska 113,Katowice,33.0 m²,1,6,390 000 zł,14.08.2025
126105_9.0004.950.1_BUD.63_LOK,1/1,Mogilska 130,Kraków,47.9 m²,3,4,762 087 zł,14.08.2025
126102_9.0029.558/18.1_BUD.1032_LOK,1/1,Papierni Prądnickich 73,Kraków,52.5 m²,3,5,813 762 zł,14.08.2025
126102_9.0029.558/18.1_BUD.1024_LOK,1/1,Papierni Prądnickich 73,Kraków,76.4 m²,4,2,1 018 766 zł,14.08.2025
126102_9.0029.558/18.1_BUD.34_LOK,1/1,Papierni Prądnickich 71,Kraków,73.0 m²,4,2,1 015 868 zł,14.08.2025
126102_9.0029.558/18.1_BUD.1061_LOK,1/1,Papierni Prądnickich 75,Kraków,36.7 m²,2,2,618 120 zł,14.08.2025
126102_9.0029.558/18.1_BUD.1018_LOK,1/1,Papierni Prądnickich 73,Kraków,38.5 m²,2,5,591 974 zł,14.08.2025
126102_9.0029.558/18.1_BUD.1056_LOK,1/1,Papierni Prądnickich 75,Kraków,52.7 m²,3,5,809 930 zł,14.08.2025
126102_9.0029.558/18.1_BUD.43_LOK,1/1,Papierni Prądnickich 71,Kraków,73.0 m²,4,5,1 059 336 zł,14.08.2025
126105_9.0022.436.3_BUD.17_LOK,1/1,Dominikanów 28,Kraków,79.2 m²,4,2,1 455 000 zł,14.08.2025
226201_1.0011.3311_BUD.21_LOK,1/1,Janki Bryla 30,Gdynia,54.4 m²,0,2,628 735 zł,14.08.2025
226201_1.0014.2229_BUD.13_LOK,1/1,Zbigniewa Kupca 3,Gdynia,55.0 m²,0,2,575 964 zł,14.08.2025
226201_1.0022.2373_BUD.19_LOK,1/1,Bernadowska 5H,Gdynia,47.4 m²,2,1,860 000 zł,13.08.2025
226201_1.0025.1307_BUD.7_LOK,1/1,Mikołaja Kopernika 139A,Gdynia,66.9 m²,0,3,1 259 352 zł,13.08.2025
226201_1.0011.3336_BUD.3_LOK,1/1,Władysława Wagnera 30,Gdynia,71.5 m²,0,1,759 685 zł,13.08.2025
246901_1.0002.AR_1.7/4.1_BUD.22_LOK,4,ul. Bytkowska 113,Katowice,42.5 m²,2,5,489 000 zł,13.08.2025
106102_9.0027.298_BUD.22_LOK,1/1,Nad Sokołówką 11,Łódź,89.3 m²,4,6,904 129 zł,13.08.2025
106102_9.0027.297_BUD.31_LOK,1/1,Nad Sokołówką 11A,Łódź,70.3 m²,2,6,680 664 zł,13.08.2025
106102_9.0027.297_BUD.47_LOK,1/1,Nad Sokołówką 11A,Łódź,51.4 m²,2,8,519 505 zł,13.08.2025
106102_9.0027.297_BUD.19_LOK,1/1,Nad Sokołówką 11A,Łódź,51.5 m²,2,4,529 356 zł,13.08.2025
206201_1.0001.6777_BUD.16_LOK,1/1,Leopolda Staffa 6A,Łomża,62.4 m²,4,5,508 934 zł,13.08.2025
066301_1.0004.AR_2.2/5.1_BUD.14_LOK,1/1,Koncertowa 36,Lublin,59.8 m²,3,3,569 438 zł,13.08.2025
046301_1.0056.315_BUD.70_LOK,1/1,Lubicka 69,Toruń,79.2 m²,4,2,665 364 zł,13.08.2025
046301_1.0030.222_BUD.31_LOK,1/1,Jana Michała Hubego 30,Toruń,73.9 m²,4,3,625 000 zł,13.08.2025
066301_1.0004.AR_2.2/5.1_BUD.7_LOK,1/1,Koncertowa 36,Lublin,60.0 m²,3,2,584 000 zł,13.08.2025
286201_1.0014.148_BUD.3_LOK,1/1,Poprzeczna 32,Olsztyn,52.4 m²,0,1,423 300 zł,13.08.2025
126104_9.0071.563.1_BUD.1_LOK,1/1,Józefa Grzesiaka 47,Kraków,121.8 m²,5,1,1 549 000 zł,13.08.2025
126105_9.0004.481/2.1_BUD.20_LOK,1/1,Al. Aleja Jana Pawła Ii 52,Kraków,91.9 m²,4,4,2 000 000 zł,13.08.2025
126102_9.0049.35/124.1_BUD.12_LOK,1/1,Kazimierza Wierzyńskiego 53,Kraków,52.2 m²,2,2,498 793 zł,13.08.2025
126102_9.0029.558/18.1_BUD.1014_LOK,1/1,Papierni Prądnickich 73,Kraków,38.4 m²,2,4,675 402 zł,13.08.2025
126102_9.0029.558/18.1_BUD.1049_LOK,1/1,Papierni Prądnickich 75,Kraków,52.7 m²,3,4,799 044 zł,13.08.2025
126104_9.0018.93/1.1_BUD.2_LOK,1/1,Lasówka 30,Kraków,35.7 m²,2,1,514 100 zł,13.08.2025
126102_9.0029.558/18.1_BUD.1057_LOK,1/1,Papierni Prądnickich 75,Kraków,52.4 m²,3,6,837 436 zł,13.08.2025
126105_9.0022.436.3_BUD.36_LOK,1/1,Dominikanów 28,Kraków,46.1 m²,3,3,800 000 zł,13.08.2025
126104_9.0042.224/2.1_BUD.115_LOK,1/1,Dr. Jana Piltza 40B,Kraków,47.6 m²,2,1,705 000 zł,13.08.2025
126104_9.0041.309/2.1_BUD.8_LOK,1/1,Jana Kantego Federowicza 25,Kraków,39.3 m²,2,1,655 000 zł,13.08.2025
126102_9.0031.289/2.2_BUD.17_LOK,1/1,Zygmunta Glogera 9,Kraków,31.5 m²,2,1,524 500 zł,12.08.2025
126102_9.0031.289/2.2_BUD.7_LOK,1/1,Zygmunta Glogera 11,Kraków,27.9 m²,2,2,471 500 zł,12.08.2025
126102_9.0031.289/2.2_BUD.1001_LOK,1/1,Zygmunta Glogera 11,Kraków,34.8 m²,2,3,584 500 zł,12.08.2025
126104_9.0009.345/1.1_BUD.84_LOK,1/1,Pychowicka 3C,Kraków,58.9 m²,4,5,485 080 zł,12.08.2025
126102_9.0031.289/2.2_BUD.15_LOK,1/1,Zygmunta Glogera 11,Kraków,27.9 m²,2,4,462 000 zł,12.08.2025
126102_9.0029.558/18.1_BUD.1065_LOK,1/1,Papierni Prądnickich 75,Kraków,72.4 m²,4,3,1 012 076 zł,12.08.2025
126102_9.0029.558/18.1_BUD.1050_LOK,1/1,Papierni Prądnickich 75,Kraków,38.3 m²,2,4,618 995 zł,12.08.2025
126105_9.0022.436.3_BUD.11_LOK,1/1,Dominikanów 28,Kraków,69.0 m²,4,2,1 018 000 zł,12.08.2025
126104_9.0027.27/12.1_BUD.1088_LOK,1/1,Mierzeja Wiślana 6C,Kraków,40.2 m²,2,4,645 549 zł,12.08.2025
126104_9.0085.177/1.2_BUD.2_LOK,1/1,Libertowska 10H,Kraków,136.6 m²,5,1,1 412 000 zł,12.08.2025
126105_9.0017.174/4.2_BUD.10_LOK,1/1,Grzegórzecka 79A,Kraków,110.1 m²,4,4,2 018 605 zł,12.08.2025
226201_1.0011.3329_BUD.2_LOK,1/1,kpt. Zdzisława Pieńkawy 31,Gdynia,104.2 m²,0,1,1 249 000 zł,12.08.2025
226101_1.0022.27_BUD.24_LOK,1/1,Aleja gen. Józefa Hallera 234,Gdańsk,139.2 m²,0,4,3 438 250 zł,12.08.2025
226101_1.0022.28_BUD.2_LOK,1/1,Aleja gen. Józefa Hallera 236,Gdańsk,68.1 m²,0,1,1 423 955 zł,12.08.2025
226201_1.0025.1279_BUD.9_LOK,1/1,Legionów 120C,Gdynia,85.2 m²,0,3,1 320 000 zł,12.08.2025
066301_1.0016.AR_1.2/8.1_BUD.92_LOK,1/1,Garbarska 18b,Lublin,39.8 m²,2,2,462 470 zł,12.08.2025
066301_1.0004.AR_2.2/5.1_BUD.13_LOK,1/1,Koncertowa 36,Lublin,51.3 m²,3,3,521 000 zł,12.08.2025
046301_1.0012.252_BUD.1_LOK,1/1,Rybaki 3,Toruń,41.4 m²,2,1,650 000 zł,12.08.2025
046301_1.0056.315_BUD.21_LOK,1/1,Lubicka 69,Toruń,38.2 m²,1,3,418 285 zł,12.08.2025
046301_1.0056.315_BUD.77_LOK,1/1,Lubicka 69,Toruń,79.1 m²,4,3,678 745 zł,12.08.2025
106103_9.0002.246_BUD.5_LOK,1/1,Piękna 3,Łódź,102.9 m²,4,3,680 000 zł,12.08.2025
246901_1.0002.AR_1.7/2.1_BUD.20_LOK,4,ul. Bytkowska 115,Katowice,39.1 m²,2,6,436 399 zł,12.08.2025
246901_1.0002.AR_1.7/2.1_BUD.21_LOK,4,ul. Bytkowska 115,Katowice,60.5 m²,2,6,655 957 zł,12.08.2025
246901_1.0003.AR_118.57/16.3_BUD.1_LOK,4,ul. Chocimska 48,Katowice,69.5 m²,3,1,729 600 zł,12.08.2025
246901_1.0003.AR_118.57/16.3_BUD.6_LOK,4,ul. Chocimska 48,Katowice,104.2 m²,5,3,1 024 805 zł,12.08.2025
206201_1.0001.6777_BUD.15_LOK,1/1,Leopolda Staffa 6A,Łomża,38.4 m²,2,6,323 729 zł,12.08.2025
066301_1.0004.AR_2.2/5.1_BUD.6_LOK,1/1,Koncertowa 36,Lublin,51.2 m²,3,2,520 200 zł,12.08.2025
066301_1.0011.AR_5.59/7.1_BUD.152_LOK,1/1,Królowej Jadwigi 14,Lublin,67.1 m²,3,5,758 000 zł,12.08.2025
206201_1.0001.6761_BUD.58_LOK,3690/9169,por. Łagody 1C,Łomża,91.7 m²,3,,239 850 zł,11.08.2025
246901_1.0002.AR_54.13/1.1_BUD.125_LOK,4,ul. Przemysłowa 1,Katowice,43.3 m²,2,2,539 000 zł,11.08.2025
246901_1.0002.AR_1.7/4.1_BUD.20_LOK,4,ul. Bytkowska 113,Katowice,34.1 m²,2,5,371 745 zł,11.08.2025
246901_1.0018.AR_18.44/19.1_BUD.17_LOK,4,ul. Zawiszy Czarnego 14A,Katowice,51.0 m²,3,2,608 000 zł,11.08.2025
126104_9.0009.283/2.1_BUD.45_LOK,3021/601114,Pychowicka 13,Kraków,86.7 m²,4,4,1 516 662 zł,11.08.2025
126104_9.0009.283/2.1_BUD.14_LOK,3162/601114,Pychowicka 13,Kraków,37.0 m²,2,2,714 412 zł,11.08.2025
126103_9.0001.368/1.1_BUD.38_LOK,1/1,Powstańców 84,Kraków,41.4 m²,2,1,434 315 zł,11.08.2025
126103_9.0001.368/1.1_BUD.30_LOK,1/1,Powstańców 84,Kraków,34.4 m²,2,8,462 270 zł,11.08.2025
126103_9.0001.368/1.1_BUD.167_LOK,1/1,Powstańców 84,Kraków,29.7 m²,2,8,448 426 zł,11.08.2025
126102_9.0030.8/2.1_BUD.47_LOK,1/1,Zygmunta Glogera 32,Kraków,35.8 m²,2,3,502 000 zł,11.08.2025
126104_9.0009.345/1.1_BUD.6_LOK,1/1,Pychowicka 3C,Kraków,34.7 m²,2,2,572 385 zł,11.08.2025
126102_9.0029.558/18.1_BUD.22_LOK,1/1,Papierni Prądnickich 71,Kraków,30.9 m²,2,4,517 019 zł,11.08.2025
126104_9.0055.333/5.1_BUD.3_LOK,1/1,Republiki Korczakowskiej 21,Kraków,39.7 m²,2,2,472 192 zł,11.08.2025
126104_9.0027.27/12.1_BUD.1090_LOK,1/1,Mierzeja Wiślana 6C,Kraków,42.1 m²,2,5,667 541 zł,11.08.2025
146509_8.0902.113_BUD.1_LOK,1/1,ulica Pastuszków 9D,Warszawa,118.2 m²,5,1,1 250 000 zł,11.08.2025
226201_1.0026.1566_BUD.217_LOK,1/1,św. Piotra 6,Gdynia,51.8 m²,0,5,925 108 zł,11.08.2025
226201_1.0011.3340_BUD.56_LOK,1/1,bpa Antanasa Baranauskasa 3,Gdynia,55.5 m²,0,4,646 575 zł,11.08.2025
226101_1.0022.27_BUD.17_LOK,1/1,Aleja gen. Józefa Hallera 234,Gdańsk,56.4 m²,0,3,1 224 407 zł,11.08.2025
226201_1.0011.3337_BUD.40_LOK,1/1,Tęczowa 39,Gdynia,41.0 m²,0,1,485 089 zł,11.08.2025
226201_1.0026.1566_BUD.26_LOK,1/1,św. Piotra 6,Gdynia,52.3 m²,0,2,915 296 zł,8.08.2025
226201_1.0019.3489_BUD.7_LOK,1/1,Olgierda 89,Gdynia,36.6 m²,0,2,454 865 zł,8.08.2025
226201_1.0022.2576_BUD.25_LOK,1/1,Bernadowska 2F,Gdynia,62.2 m²,0,1,1 248 393 zł,8.08.2025
226201_1.0011.3349_BUD.31_LOK,1/1,Jana Kazimierza 3,Gdynia,46.1 m²,0,3,407 811 zł,8.08.2025
226201_1.0019.3467_BUD.26_LOK,1/1,Wzgórze Bernadowo 21,Gdynia,104.5 m²,0,1,2 050 000 zł,8.08.2025
226201_1.0019.3489_BUD.1_LOK,1/1,Olgierda 89,Gdynia,35.4 m²,0,2,424 681 zł,8.08.2025
246901_1.0001.AR_25.42/2.1_BUD.558_LOK,4,ul. Zabrska 15,Katowice,45.0 m²,2,13,554 224 zł,8.08.2025
246901_1.0002.AR_23.23/31.3_BUD.120_LOK,4,Aleja Wojciecha Korfantego 97,Katowice,41.5 m²,2,2,442 038 zł,8.08.2025
246901_1.0002.AR_12.53.1_BUD.3_LOK,4,ul. Modelarska 1,Katowice,34.0 m²,2,1,105 000 zł,8.08.2025
246901_1.0003.AR_118.57/16.1_BUD.2_LOK,4,ul. Chocimska 40,Katowice,40.1 m²,1,1,440 880 zł,8.08.2025
246901_1.0003.AR_31.87/2.1_BUD.1_LOK,4,ul. Dworska 9A,Katowice,49.0 m²,3,1,528 770 zł,8.08.2025
246901_1.0002.AR_29.66/14.1_BUD.52_LOK,4,ul. Nadgórników 16,Katowice,50.7 m²,2,4,550 711 zł,8.08.2025
106102_9.0027.297_BUD.23_LOK,1/1,Nad Sokołówką 11A,Łódź,92.4 m²,4,5,878 608 zł,8.08.2025
106102_9.0027.297_BUD.8_LOK,1/1,Nad Sokołówką 11A,Łódź,92.2 m²,4,3,853 795 zł,8.08.2025
106102_9.0027.298_BUD.34_LOK,1/1,Nad Sokołówką 11,Łódź,53.0 m²,2,8,512 755 zł,8.08.2025
106102_9.0027.298_BUD.7_LOK,1/1,Nad Sokołówką 11,Łódź,67.3 m²,3,3,683 295 zł,8.08.2025
206201_1.0001.6777_BUD.13_LOK,1/1,Leopolda Staffa 6A,Łomża,46.6 m²,3,2,377 632 zł,8.08.2025
066301_1.0016.AR_1.2/8.1_BUD.19_LOK,1/1,Garbarska 18b,Lublin,66.8 m²,4,4,653 062 zł,8.08.2025
206201_1.0001.6777_BUD.14_LOK,1/1,Leopolda Staffa 6A,Łomża,46.6 m²,3,6,380 751 zł,8.08.2025
126104_9.0009.283/2.1_BUD.62_LOK,3025/601114,Pychowicka 13,Kraków,41.5 m²,2,5,554 890 zł,8.08.2025
126104_9.0050.255/3.9_BUD.22_LOK,1/1,Facimiech 12,Kraków,58.8 m²,3,5,824 130 zł,8.08.2025
126103_9.0050.44.1_BUD.11_LOK,1/1,Os. Osiedle Krakowiaków 44,Kraków,64.7 m²,4,3,629 960 zł,8.08.2025
126102_9.0031.214/9.1_BUD.72_LOK,1/1,Piaszczysta 33,Kraków,72.2 m²,4,3,1 004 160 zł,8.08.2025
126102_9.0031.214/9.1_BUD.66_LOK,1/1,Piaszczysta 33,Kraków,72.1 m²,4,2,987 668 zł,8.08.2025
126105_9.0022.436.3_BUD.42_LOK,1/1,Dominikanów 28,Kraków,78.5 m²,4,4,1 370 000 zł,8.08.2025
126105_9.0022.436.3_BUD.22_LOK,1/1,Dominikanów 28,Kraków,47.0 m²,3,2,772 000 zł,8.08.2025
126105_9.0022.436.3_BUD.19_LOK,1/1,Dominikanów 28,Kraków,53.2 m²,3,2,858 000 zł,8.08.2025
126105_9.0022.436.3_BUD.8_LOK,1/1,Dominikanów 28,Kraków,54.8 m²,3,1,900 500 zł,8.08.2025
146509_8.0902.113_BUD.2_LOK,1/1,ulica Pastuszków 9D,Warszawa,118.2 m²,0,1,1 250 000 zł,8.08.2025
126104_9.0071.375/21.1_BUD.1_LOK,1/1,Józefa Grzesiaka 47B,Kraków,106.7 m²,4,1,1 245 000 zł,7.08.2025
126104_9.0009.283/2.1_BUD.7_LOK,4105/601114,Pychowicka 13,Kraków,33.8 m²,2,1,616 940 zł,7.08.2025
126103_9.0001.368/1.1_BUD.23_LOK,1/1,Powstańców 84,Kraków,34.3 m²,2,6,406 116 zł,7.08.2025
126103_9.0001.368/1.1_BUD.19_LOK,1/1,Powstańców 84,Kraków,34.2 m²,2,5,401 580 zł,7.08.2025
126104_9.0009.283/2.1_BUD.42_LOK,3054/601114,Pychowicka 13,Kraków,37.0 m²,2,4,559 836 zł,7.08.2025
126103_9.0001.368/1.1_BUD.7_LOK,1/1,Powstańców 84,Kraków,33.8 m²,2,2,427 960 zł,7.08.2025
126104_9.0009.283/2.1_BUD.60_LOK,6087/601114,Pychowicka 13,Kraków,42.3 m²,2,5,836 627 zł,7.08.2025
126103_9.0001.368/1.1_BUD.11_LOK,1/1,Powstańców 84,Kraków,34.3 m²,2,3,401 580 zł,7.08.2025
126103_9.0001.368/1.1_BUD.6_LOK,1/1,Powstańców 84,Kraków,34.0 m²,2,2,390 240 zł,7.08.2025
126102_9.0041.683/7.1_BUD.4_LOK,1/1,Eliasza Radzikowskiego 98,Kraków,47.7 m²,2,1,673 878 zł,7.08.2025
126102_9.0040.607/10.1_BUD.30_LOK,1/1,Wizjonerów 6,Kraków,42.7 m²,2,1,700 000 zł,7.08.2025
126104_9.0041.309/2.2_BUD.32_LOK,1/1,Jana Kantego Federowicza 23,Kraków,33.3 m²,2,3,526 000 zł,7.08.2025
126104_9.0085.364/2.2_BUD.1_LOK,1/1,Leona Petrażyckiego 50J,Kraków,69.1 m²,3,1,750 000 zł,7.08.2025
126104_9.0055.333/5.1_BUD.53_LOK,1/1,Republiki Korczakowskiej 21,Kraków,41.6 m²,2,7,511 188 zł,7.08.2025
126104_9.0055.333/5.1_BUD.83_LOK,1/1,Republiki Korczakowskiej 21,Kraków,65.7 m²,3,11,972 505 zł,7.08.2025
126102_9.0045.101.9_BUD.44_LOK,1/1,Składowa 16,Kraków,44.0 m²,2,1,684 000 zł,7.08.2025
126105_9.0022.436.3_BUD.44_LOK,1/1,Dominikanów 28,Kraków,49.7 m²,3,4,800 000 zł,7.08.2025
126105_9.0022.436.3_BUD.29_LOK,1/1,Dominikanów 28,Kraków,38.7 m²,2,3,745 000 zł,7.08.2025
226201_1.0022.2576_BUD.7_LOK,1/1,Bernadowska 2,Gdynia,65.3 m²,0,1,1 825 000 zł,7.08.2025
